seed,vertex_id,source_id,direction,direction_target_particle_id,delta_factor,terminal_nearest_neighbor_distance,terminal_delta,output_delta,output_delta_from_exact_replay,amplification,local_amplification,nearest_d1_identity_before,nearest_d1_identity_after,identity_changed,output_distance_to_original_source,exact_vertex_error,max_replay_residual,replay_runtime,finite
4652,1218,155,nearest,694,0.003,0.2141266015428228,0.0006423798046284685,0.0027685775523157486,0.0,4.3098763883416344,0.0,1218,1218,0,0.0027685775523157486,0.0027685775523157486,4.841134260563541e-06,1.3144680932170678,1
4652,1218,155,nearest,694,0.01,0.2141266015428228,0.002141266015428228,0.0027685775523157486,0.0,1.2929629165024907,0.0,1218,1218,0,0.0027685775523157486,0.0027685775523157486,4.841134260563541e-06,1.3144680932170678,1
4652,1218,155,nearest,694,0.03,0.2141266015428228,0.006423798046284685,0.0027685775523157486,0.0,0.43098763883416347,0.0,1218,1218,0,0.0027685775523157486,0.0027685775523157486,4.841134260563541e-06,1.3144680932170678,1
4652,1218,155,nearest,694,0.1,0.2141266015428228,0.021412660154282285,0.0027685775523157486,0.0,0.12929629165024903,0.0,1218,1218,0,0.0027685775523157486,0.0027685775523157486,4.841134260563541e-06,1.3144680932170678,1
4652,1218,155,du_close_d1_far,387,0.0001,0.2141266015428228,2.141266015428228e-05,0.0027685775523157486,0.0,129.29629165024906,0.0,1218,1218,0,0.0027685775523157486,0.0027685775523157486,4.841134260563541e-06,1.3144680932170678,1
4652,1218,155,du_close_d1_far,387,0.0003,0.2141266015428228,6.423798046284683e-05,0.0027685775523157486,0.0,43.09876388341636,0.0,1218,1218,0,0.0027685775523157486,0.0027685775523157486,4.841134260563541e-06,1.3144680932170678,1
4652,1218,155,du_close_d1_far,387,0.001,0.2141266015428228,0.0002141266015428228,0.0027685775523157486,0.0,12.929629165024906,0.0,1218,1218,0,0.0027685775523157486,0.0027685775523157486,4.841134260563541e-06,1.3144680932170678,1
4652,1218,155,du_close_d1_far,387,0.003,0.2141266015428228,0.0006423798046284682,0.0027685775523157486,0.0,4.309876388341636,0.0,1218,1218,0,0.0027685775523157486,0.0027685775523157486,4.841134260563541e-06,1.3144680932170678,1
4652,1218,155,du_close_d1_far,387,0.01,0.2141266015428228,0.002141266015428228,0.0027685775523157486,0.0,1.2929629165024907,0.0,1218,1218,0,0.0027685775523157486,0.0027685775523157486,4.841134260563541e-06,1.3144680932170678,1
4652,1218,155,du_close_d1_far,387,0.03,0.2141266015428228,0.006423798046284682,0.0027685775523157486,0.0,0.43098763883416363,0.0,1218,1218,0,0.0027685775523157486,0.0027685775523157486,4.841134260563541e-06,1.3144680932170678,1
4652,1218,155,du_close_d1_far,387,0.1,0.2141266015428228,0.02141266015428228,0.0027685775523157486,0.0,0.12929629165024906,0.0,1218,1218,0,0.0027685775523157486,0.0027685775523157486,4.841134260563541e-06,1.3144680932170678,1
4652,1218,155,local_span,-1,0.0001,0.2141266015428228,2.1412660154282277e-05,0.0027685775523157486,0.0,129.29629165024906,0.0,1218,1218,0,0.0027685775523157486,0.0027685775523157486,4.841134260563541e-06,1.3144680932170678,1
4652,1218,155,local_span,-1,0.0003,0.2141266015428228,6.423798046284682e-05,0.0027685775523157486,0.0,43.09876388341637,0.0,1218,1218,0,0.0027685775523157486,0.0027685775523157486,4.841134260563541e-06,1.3144680932170678,1
4652,1218,155,local_span,-1,0.001,0.2141266015428228,0.00021412660154282277,0.0027685775523157486,0.0,12.929629165024908,0.0,1218,1218,0,0.0027685775523157486,0.0027685775523157486,4.841134260563541e-06,1.3144680932170678,1
4652,1218,155,local_span,-1,0.003,0.2141266015428228,0.0006423798046284682,0.0027685775523157486,0.0,4.309876388341636,0.0,1218,1218,0,0.0027685775523157486,0.0027685775523157486,4.841134260563541e-06,1.3144680932170678,1
4652,1218,155,local_span,-1,0.01,0.2141266015428228,0.002141266015428228,0.0027685775523157486,0.0,1.2929629165024907,0.0,1218,1218,0,0.0027685775523157486,0.0027685775523157486,4.841134260563541e-06,1.3144680932170678,1
4652,1218,155,local_span,-1,0.03,0.2141266015428228,0.006423798046284682,0.0027685775523157486,0.0,0.43098763883416363,0.0,1218,1218,0,0.0027685775523157486,0.0027685775523157486,4.841134260563541e-06,1.3144680932170678,1
4652,1218,155,local_span,-1,0.1,0.2141266015428228,0.021412660154282278,0.0027685775523157486,0.0,0.12929629165024906,0.0,1218,1218,0,0.0027685775523157486,0.0027685775523157486,4.841134260563541e-06,1.3144680932170678,1
4652,1218,155,radial,-1,0.0001,0.2141266015428228,2.141266015428228e-05,0.0027685775523157486,0.0,129.29629165024906,0.0,1218,1218,0,0.0027685775523157486,0.0027685775523157486,4.841134260563541e-06,1.3144680932170678,1
4652,1218,155,radial,-1,0.0003,0.2141266015428228,6.423798046284683e-05,0.0027685775523157486,0.0,43.09876388341636,0.0,1218,1218,0,0.0027685775523157486,0.0027685775523157486,4.841134260563541e-06,1.3144680932170678,1
4652,1218,155,radial,-1,0.001,0.2141266015428228,0.00021412660154282277,0.0027685775523157486,0.0,12.929629165024908,0.0,1218,1218,0,0.0027685775523157486,0.0027685775523157486,4.841134260563541e-06,1.3144680932170678,1
4652,1218,155,radial,-1,0.003,0.2141266015428228,0.0006423798046284682,0.0027685775523157486,0.0,4.309876388341636,0.0,1218,1218,0,0.0027685775523157486,0.0027685775523157486,4.841134260563541e-06,1.3144680932170678,1
4652,1218,155,radial,-1,0.01,0.2141266015428228,0.002141266015428228,0.0027685775523157486,0.0,1.2929629165024907,0.0,1218,1218,0,0.0027685775523157486,0.0027685775523157486,4.841134260563541e-06,1.3144680932170678,1
4652,1218,155,radial,-1,0.03,0.2141266015428228,0.006423798046284683,0.0027685775523157486,0.0,0.4309876388341636,0.0,1218,1218,0,0.0027685775523157486,0.0027685775523157486,4.841134260563541e-06,1.3144680932170678,1
4652,1218,155,radial,-1,0.1,0.2141266015428228,0.021412660154282278,0.0027685775523157486,0.0,0.12929629165024906,0.0,1218,1218,0,0.0027685775523157486,0.0027685775523157486,4.841134260563541e-06,1.3144680932170678,1
4652,1218,155,tangential,-1,0.0001,0.2141266015428228,2.141266015428228e-05,0.0027685775523157486,0.0,129.29629165024906,0.0,1218,1218,0,0.0027685775523157486,0.0027685775523157486,4.841134260563541e-06,1.3144680932170678,1
4652,1218,155,tangential,-1,0.0003,0.2141266015428228,6.423798046284683e-05,0.0027685775523157486,0.0,43.09876388341636,0.0,1218,1218,0,0.0027685775523157486,0.0027685775523157486,4.841134260563541e-06,1.3144680932170678,1
4652,1218,155,tangential,-1,0.001,0.2141266015428228,0.0002141266015428228,0.0027685775523157486,0.0,12.929629165024906,0.0,1218,1218,0,0.0027685775523157486,0.0027685775523157486,4.841134260563541e-06,1.3144680932170678,1
4652,1218,155,tangential,-1,0.003,0.2141266015428228,0.0006423798046284683,0.0027685775523157486,0.0,4.309876388341635,0.0,1218,1218,0,0.0027685775523157486,0.0027685775523157486,4.841134260563541e-06,1.3144680932170678,1
4652,1218,155,tangential,-1,0.01,0.2141266015428228,0.002141266015428228,0.0027685775523157486,0.0,1.2929629165024907,0.0,1218,1218,0,0.0027685775523157486,0.0027685775523157486,4.841134260563541e-06,1.3144680932170678,1
4652,1218,155,tangential,-1,0.03,0.2141266015428228,0.006423798046284682,0.0027685775523157486,0.0,0.43098763883416363,0.0,1218,1218,0,0.0027685775523157486,0.0027685775523157486,4.841134260563541e-06,1.3144680932170678,1
4652,1218,155,tangential,-1,0.1,0.2141266015428228,0.02141266015428228,0.0027685775523157486,0.0,0.12929629165024906,0.0,1218,1218,0,0.0027685775523157486,0.0027685775523157486,4.841134260563541e-06,1.3144680932170678,1
4652,1895,244,random,-1,0.0001,0.23130968259290008,2.3130968259290007e-05,0.0018676998258790368,0.0,80.74455876393844,0.0,1895,1895,0,0.0018676998258790368,0.0018676998258790368,2.543403707502243e-06,1.3144680932170678,1
4652,1895,244,random,-1,0.0003,0.23130968259290008,6.939290477787002e-05,0.0018676998258790368,0.0,26.914852921312814,0.0,1895,1895,0,0.0018676998258790368,0.0018676998258790368,2.543403707502243e-06,1.3144680932170678,1
4652,1895,244,random,-1,0.001,0.23130968259290008,0.00023130968259290005,0.0018676998258790368,0.0,8.074455876393845,0.0,1895,1895,0,0.0018676998258790368,0.0018676998258790368,2.543403707502243e-06,1.3144680932170678,1
4652,1895,244,random,-1,0.003,0.23130968259290008,0.0006939290477787003,0.0018676998258790368,0.0,2.691485292131281,0.0,1895,1895,0,0.0018676998258790368,0.0018676998258790368,2.543403707502243e-06,1.3144680932170678,1
4652,1895,244,random,-1,0.01,0.23130968259290008,0.0023130968259290003,0.0018676998258790368,0.0,0.8074455876393846,0.0,1895,1895,0,0.0018676998258790368,0.0018676998258790368,2.543403707502243e-06,1.3144680932170678,1
4652,1895,244,random,-1,0.03,0.23130968259290008,0.006939290477787002,0.0018676998258790368,0.0,0.26914852921312815,0.0,1895,1895,0,0.0018676998258790368,0.0018676998258790368,2.543403707502243e-06,1.3144680932170678,1
4652,1895,244,random,-1,0.1,0.23130968259290008,0.023130968259290004,0.0018676998258790368,0.0,0.08074455876393845,0.0,1895,1895,0,0.0018676998258790368,0.0018676998258790368,2.543403707502243e-06,1.3144680932170678,1
4652,1895,244,nearest,2047,0.0001,0.23130968259290008,2.3130968259290007e-05,0.0018676998258790368,0.0,80.74455876393844,0.0,1895,1895,0,0.0018676998258790368,0.0018676998258790368,2.543403707502243e-06,1.3144680932170678,1
4652,1895,244,nearest,2047,0.0003,0.23130968259290008,6.939290477787003e-05,0.0018676998258790368,0.0,26.91485292131281,0.0,1895,1895,0,0.0018676998258790368,0.0018676998258790368,2.543403707502243e-06,1.3144680932170678,1
4652,1895,244,nearest,2047,0.001,0.23130968259290008,0.00023130968259290008,0.0018676998258790368,0.0,8.074455876393843,0.0,1895,1895,0,0.0018676998258790368,0.0018676998258790368,2.543403707502243e-06,1.3144680932170678,1
4652,1895,244,nearest,2047,0.003,0.23130968259290008,0.0006939290477787004,0.0018676998258790368,0.0,2.6914852921312806,0.0,1895,1895,0,0.0018676998258790368,0.0018676998258790368,2.543403707502243e-06,1.3144680932170678,1
4652,1895,244,nearest,2047,0.01,0.23130968259290008,0.0023130968259290007,0.0018676998258790368,0.0,0.8074455876393845,0.0,1895,1895,0,0.0018676998258790368,0.0018676998258790368,2.543403707502243e-06,1.3144680932170678,1
4652,1895,244,nearest,2047,0.03,0.23130968259290008,0.0069392904777870025,0.0018676998258790368,0.0,0.2691485292131281,0.0,1895,1895,0,0.0018676998258790368,0.0018676998258790368,2.543403707502243e-06,1.3144680932170678,1
4652,1895,244,nearest,2047,0.1,0.23130968259290008,0.02313096825929001,0.0018676998258790368,0.0,0.08074455876393842,0.0,1895,1895,0,0.0018676998258790368,0.0018676998258790368,2.543403707502243e-06,1.3144680932170678,1
4652,1895,244,du_close_d1_far,1792,0.0001,0.23130968259290008,2.3130968259290004e-05,0.0018676998258790368,0.0,80.74455876393846,0.0,1895,1895,0,0.0018676998258790368,0.0018676998258790368,2.543403707502243e-06,1.3144680932170678,1
4652,1895,244,du_close_d1_far,1792,0.0003,0.23130968259290008,6.939290477787e-05,0.0018676998258790368,0.0,26.914852921312818,0.0,1895,1895,0,0.0018676998258790368,0.0018676998258790368,2.543403707502243e-06,1.3144680932170678,1
4652,1895,244,du_close_d1_far,1792,0.001,0.23130968259290008,0.00023130968259290005,0.0018676998258790368,0.0,8.074455876393845,0.0,1895,1895,0,0.0018676998258790368,0.0018676998258790368,2.543403707502243e-06,1.3144680932170678,1
4652,1895,244,du_close_d1_far,1792,0.003,0.23130968259290008,0.0006939290477787003,0.0018676998258790368,0.0,2.691485292131281,0.0,1895,1895,0,0.0018676998258790368,0.0018676998258790368,2.543403707502243e-06,1.3144680932170678,1
4652,1895,244,du_close_d1_far,1792,0.01,0.23130968259290008,0.0023130968259290003,0.0018676998258790368,0.0,0.8074455876393846,0.0,1895,1895,0,0.0018676998258790368,0.0018676998258790368,2.543403707502243e-06,1.3144680932170678,1
4652,1895,244,du_close_d1_far,1792,0.03,0.23130968259290008,0.006939290477787002,0.0018676998258790368,0.0,0.26914852921312815,0.0,1895,1895,0,0.0018676998258790368,0.0018676998258790368,2.543403707502243e-06,1.3144680932170678,1
4652,1895,244,du_close_d1_far,1792,0.1,0.23130968259290008,0.023130968259290004,0.0018676998258790368,0.0,0.08074455876393845,0.0,1895,1895,0,0.0018676998258790368,0.0018676998258790368,2.543403707502243e-06,1.3144680932170678,1
4652,1895,244,local_span,-1,0.0001,0.23130968259290008,2.3130968259290007e-05,0.0018676998258790368,0.0,80.74455876393844,0.0,1895,1895,0,0.0018676998258790368,0.0018676998258790368,2.543403707502243e-06,1.3144680932170678,1
4652,1895,244,local_span,-1,0.0003,0.23130968259290008,6.939290477787002e-05,0.0018676998258790368,0.0,26.914852921312814,0.0,1895,1895,0,0.0018676998258790368,0.0018676998258790368,2.543403707502243e-06,1.3144680932170678,1
4652,1895,244,local_span,-1,0.001,0.23130968259290008,0.00023130968259290008,0.0018676998258790368,0.0,8.074455876393843,0.0,1895,1895,0,0.0018676998258790368,0.0018676998258790368,2.543403707502243e-06,1.3144680932170678,1
4652,1895,244,local_span,-1,0.003,0.23130968259290008,0.0006939290477787003,0.0018676998258790368,0.0,2.691485292131281,0.0,1895,1895,0,0.0018676998258790368,0.0018676998258790368,2.543403707502243e-06,1.3144680932170678,1
4652,1895,244,local_span,-1,0.01,0.23130968259290008,0.0023130968259290003,0.0018676998258790368,0.0,0.8074455876393846,0.0,1895,1895,0,0.0018676998258790368,0.0018676998258790368,2.543403707502243e-06,1.3144680932170678,1
4652,1895,244,local_span,-1,0.03,0.23130968259290008,0.006939290477787002,0.0018676998258790368,0.0,0.26914852921312815,0.0,1895,1895,0,0.0018676998258790368,0.0018676998258790368,2.543403707502243e-06,1.3144680932170678,1
4652,1895,244,local_span,-1,0.1,0.23130968259290008,0.023130968259290008,0.0018676998258790802,1.1443916996305594e-16,0.08074455876394031,4.947443992842545e-15,1895,1895,0,0.0018676998258790802,0.0018676998258790368,2.5434037075192825e-06,1.3144680932170678,1
4652,1895,244,radial,-1,0.0001,0.23130968259290008,2.3130968259290004e-05,0.0018676998258790368,0.0,80.74455876393846,0.0,1895,1895,0,0.0018676998258790368,0.0018676998258790368,2.543403707502243e-06,1.3144680932170678,1
4652,1895,244,radial,-1,0.0003,0.23130968259290008,6.939290477787002e-05,0.0018676998258790368,0.0,26.914852921312814,0.0,1895,1895,0,0.0018676998258790368,0.0018676998258790368,2.543403707502243e-06,1.3144680932170678,1
4652,1895,244,radial,-1,0.001,0.23130968259290008,0.00023130968259290005,0.0018676998258790368,0.0,8.074455876393845,0.0,1895,1895,0,0.0018676998258790368,0.0018676998258790368,2.543403707502243e-06,1.3144680932170678,1
4652,1895,244,radial,-1,0.003,0.23130968259290008,0.0006939290477787003,0.0018676998258790368,0.0,2.691485292131281,0.0,1895,1895,0,0.0018676998258790368,0.0018676998258790368,2.543403707502243e-06,1.3144680932170678,1
4652,1895,244,radial,-1,0.01,0.23130968259290008,0.0023130968259290003,0.0018676998258790368,0.0,0.8074455876393846,0.0,1895,1895,0,0.0018676998258790368,0.0018676998258790368,2.543403707502243e-06,1.3144680932170678,1
4652,1895,244,radial,-1,0.03,0.23130968259290008,0.006939290477787002,0.0018676998258790368,0.0,0.26914852921312815,0.0,1895,1895,0,0.0018676998258790368,0.0018676998258790368,2.543403707502243e-06,1.3144680932170678,1
4652,1895,244,radial,-1,0.1,0.23130968259290008,0.023130968259290008,0.0018676998258790368,0.0,0.08074455876393843,0.0,1895,1895,0,0.0018676998258790368,0.0018676998258790368,2.543403707502243e-06,1.3144680932170678,1
4652,1895,244,tangential,-1,0.0001,0.23130968259290008,2.3130968259290007e-05,0.0018676998258790368,0.0,80.74455876393844,0.0,1895,1895,0,0.0018676998258790368,0.0018676998258790368,2.543403707502243e-06,1.3144680932170678,1
4652,1895,244,tangential,-1,0.0003,0.23130968259290008,6.939290477787002e-05,0.0018676998258790368,0.0,26.914852921312814,0.0,1895,1895,0,0.0018676998258790368,0.0018676998258790368,2.543403707502243e-06,1.3144680932170678,1
4652,1895,244,tangential,-1,0.001,0.23130968259290008,0.00023130968259290008,0.0018676998258790368,0.0,8.074455876393843,0.0,1895,1895,0,0.0018676998258790368,0.0018676998258790368,2.543403707502243e-06,1.3144680932170678,1
4652,1895,244,tangential,-1,0.003,0.23130968259290008,0.0006939290477787003,0.0018676998258790368,0.0,2.691485292131281,0.0,1895,1895,0,0.0018676998258790368,0.0018676998258790368,2.543403707502243e-06,1.3144680932170678,1
4652,1895,244,tangential,-1,0.01,0.23130968259290008,0.0023130968259290007,0.0018676998258790368,0.0,0.8074455876393845,0.0,1895,1895,0,0.0018676998258790368,0.0018676998258790368,2.543403707502243e-06,1.3144680932170678,1
4652,1895,244,tangential,-1,0.03,0.23130968259290008,0.006939290477787002,0.0018676998258790368,0.0,0.26914852921312815,0.0,1895,1895,0,0.0018676998258790368,0.0018676998258790368,2.543403707502243e-06,1.3144680932170678,1
4652,1895,244,tangential,-1,0.1,0.23130968259290008,0.023130968259290008,0.0018676998258790368,0.0,0.08074455876393843,0.0,1895,1895,0,0.0018676998258790368,0.0018676998258790368,2.543403707502243e-06,1.3144680932170678,1
4652,1328,172,random,-1,0.0001,0.22606234184089147,2.2606234184089147e-05,0.0039856195085584915,0.0,176.3062116450901,0.0,1328,1328,0,0.0039856195085584915,0.0039856195085584915,6.489175087842198e-06,1.3144680932170678,1
4652,1328,172,random,-1,0.0003,0.22606234184089147,6.781870255226745e-05,0.0039856195085584915,0.0,58.768737215030015,0.0,1328,1328,0,0.0039856195085584915,0.0039856195085584915,6.489175087842198e-06,1.3144680932170678,1
4652,1328,172,random,-1,0.001,0.22606234184089147,0.0002260623418408915,0.0039856195085584915,0.0,17.630621164509005,0.0,1328,1328,0,0.0039856195085584915,0.0039856195085584915,6.489175087842198e-06,1.3144680932170678,1
4652,1328,172,random,-1,0.003,0.22606234184089147,0.0006781870255226744,0.0039856195085584915,0.0,5.876873721503003,0.0,1328,1328,0,0.0039856195085584915,0.0039856195085584915,6.489175087842198e-06,1.3144680932170678,1
4652,1328,172,random,-1,0.01,0.22606234184089147,0.0022606234184089145,0.0039856195085584915,0.0,1.763062116450901,0.0,1328,1328,0,0.0039856195085584915,0.0039856195085584915,6.489175087842198e-06,1.3144680932170678,1
4652,1328,172,random,-1,0.03,0.22606234184089147,0.006781870255226745,0.0039856195085584915,0.0,0.5876873721503002,0.0,1328,1328,0,0.0039856195085584915,0.0039856195085584915,6.489175087842198e-06,1.3144680932170678,1
4652,1328,172,random,-1,0.1,0.22606234184089147,0.022606234184089153,0.0039856195085584915,0.0,0.17630621164509003,0.0,1328,1328,0,0.0039856195085584915,0.0039856195085584915,6.489175087842198e-06,1.3144680932170678,1
4652,1328,172,nearest,753,0.0001,0.22606234184089147,2.2606234184089147e-05,0.0039856195085584915,0.0,176.3062116450901,0.0,1328,1328,0,0.0039856195085584915,0.0039856195085584915,6.489175087842198e-06,1.3144680932170678,1
4652,1328,172,nearest,753,0.0003,0.22606234184089147,6.781870255226744e-05,0.0039856195085584915,0.0,58.76873721503003,0.0,1328,1328,0,0.0039856195085584915,0.0039856195085584915,6.489175087842198e-06,1.3144680932170678,1
4652,1328,172,nearest,753,0.001,0.22606234184089147,0.00022606234184089147,0.0039856195085584915,0.0,17.63062116450901,0.0,1328,1328,0,0.0039856195085584915,0.0039856195085584915,6.489175087842198e-06,1.3144680932170678,1
4652,1328,172,nearest,753,0.003,0.22606234184089147,0.0006781870255226745,0.0039856195085584915,0.0,5.876873721503002,0.0,1328,1328,0,0.0039856195085584915,0.0039856195085584915,6.489175087842198e-06,1.3144680932170678,1
4652,1328,172,nearest,753,0.01,0.22606234184089147,0.0022606234184089145,0.0039856195085584915,0.0,1.763062116450901,0.0,1328,1328,0,0.0039856195085584915,0.0039856195085584915,6.489175087842198e-06,1.3144680932170678,1
4652,1328,172,nearest,753,0.03,0.22606234184089147,0.006781870255226744,0.0039856195085584915,0.0,0.5876873721503003,0.0,1328,1328,0,0.0039856195085584915,0.0039856195085584915,6.489175087842198e-06,1.3144680932170678,1
4652,1328,172,nearest,753,0.1,0.22606234184089147,0.02260623418408915,0.0039856195085584915,0.0,0.17630621164509006,0.0,1328,1328,0,0.0039856195085584915,0.0039856195085584915,6.489175087842198e-06,1.3144680932170678,1
4652,1328,172,du_close_d1_far,1274,0.0001,0.22606234184089147,2.2606234184089143e-05,0.0039856195085584915,0.0,176.30621164509012,0.0,1328,1328,0,0.0039856195085584915,0.0039856195085584915,6.489175087842198e-06,1.3144680932170678,1
4652,1328,172,du_close_d1_far,1274,0.0003,0.22606234184089147,6.781870255226744e-05,0.0039856195085584915,0.0,58.76873721503003,0.0,1328,1328,0,0.0039856195085584915,0.0039856195085584915,6.489175087842198e-06,1.3144680932170678,1
4652,1328,172,du_close_d1_far,1274,0.001,0.22606234184089147,0.00022606234184089147,0.0039856195085584915,0.0,17.63062116450901,0.0,1328,1328,0,0.0039856195085584915,0.0039856195085584915,6.489175087842198e-06,1.3144680932170678,1
4652,1328,172,du_close_d1_far,1274,0.003,0.22606234184089147,0.0006781870255226743,0.0039856195085584915,0.0,5.876873721503004,0.0,1328,1328,0,0.0039856195085584915,0.0039856195085584915,6.489175087842198e-06,1.3144680932170678,1
4652,1328,172,du_close_d1_far,1274,0.01,0.22606234184089147,0.0022606234184089145,0.0039856195085584915,0.0,1.763062116450901,0.0,1328,1328,0,0.0039856195085584915,0.0039856195085584915,6.489175087842198e-06,1.3144680932170678,1
4652,1328,172,du_close_d1_far,1274,0.03,0.22606234184089147,0.006781870255226744,0.0039856195085584915,0.0,0.5876873721503003,0.0,1328,1328,0,0.0039856195085584915,0.0039856195085584915,6.489175087842198e-06,1.3144680932170678,1
4652,1328,172,du_close_d1_far,1274,0.1,0.22606234184089147,0.02260623418408915,0.0039856195085584915,0.0,0.17630621164509006,0.0,1328,1328,0,0.0039856195085584915,0.0039856195085584915,6.489175087842198e-06,1.3144680932170678,1
4652,1328,172,local_span,-1,0.0001,0.22606234184089147,2.260623418408915e-05,0.0039856195085584915,0.0,176.30621164509006,0.0,1328,1328,0,0.0039856195085584915,0.0039856195085584915,6.489175087842198e-06,1.3144680932170678,1
4652,1328,172,local_span,-1,0.0003,0.22606234184089147,6.781870255226745e-05,0.0039856195085584915,0.0,58.768737215030015,0.0,1328,1328,0,0.0039856195085584915,0.0039856195085584915,6.489175087842198e-06,1.3144680932170678,1
4652,1328,172,local_span,-1,0.001,0.22606234184089147,0.00022606234184089152,0.0039856195085584915,0.0,17.630621164509005,0.0,1328,1328,0,0.0039856195085584915,0.0039856195085584915,6.489175087842198e-06,1.3144680932170678,1
4652,1328,172,local_span,-1,0.003,0.22606234184089147,0.0006781870255226745,0.0039856195085584915,0.0,5.876873721503002,0.0,1328,1328,0,0.0039856195085584915,0.0039856195085584915,6.489175087842198e-06,1.3144680932170678,1
4652,1328,172,local_span,-1,0.01,0.22606234184089147,0.002260623418408915,0.0039856195085584915,0.0,1.7630621164509006,0.0,1328,1328,0,0.0039856195085584915,0.0039856195085584915,6.489175087842198e-06,1.3144680932170678,1
4652,1328,172,local_span,-1,0.03,0.22606234184089147,0.006781870255226745,0.0039856195085584915,0.0,0.5876873721503002,0.0,1328,1328,0,0.0039856195085584915,0.0039856195085584915,6.489175087842198e-06,1.3144680932170678,1
4652,1328,172,local_span,-1,0.1,0.22606234184089147,0.022606234184089153,0.0039856195085584915,0.0,0.17630621164509003,0.0,1328,1328,0,0.0039856195085584915,0.0039856195085584915,6.489175087842198e-06,1.3144680932170678,1
4652,1328,172,radial,-1,0.0001,0.22606234184089147,2.2606234184089143e-05,0.0039856195085584915,0.0,176.30621164509012,0.0,1328,1328,0,0.0039856195085584915,0.0039856195085584915,6.489175087842198e-06,1.3144680932170678,1
4652,1328,172,radial,-1,0.0003,0.22606234184089147,6.781870255226744e-05,0.0039856195085584915,0.0,58.76873721503003,0.0,1328,1328,0,0.0039856195085584915,0.0039856195085584915,6.489175087842198e-06,1.3144680932170678,1
4652,1328,172,radial,-1,0.001,0.22606234184089147,0.00022606234184089147,0.0039856195085584915,0.0,17.63062116450901,0.0,1328,1328,0,0.0039856195085584915,0.0039856195085584915,6.489175087842198e-06,1.3144680932170678,1
4652,1328,172,radial,-1,0.003,0.22606234184089147,0.0006781870255226745,0.0039856195085584915,0.0,5.876873721503002,0.0,1328,1328,0,0.0039856195085584915,0.0039856195085584915,6.489175087842198e-06,1.3144680932170678,1
4652,1328,172,radial,-1,0.01,0.22606234184089147,0.0022606234184089145,0.0039856195085584915,0.0,1.763062116450901,0.0,1328,1328,0,0.0039856195085584915,0.0039856195085584915,6.489175087842198e-06,1.3144680932170678,1
4652,1328,172,radial,-1,0.03,0.22606234184089147,0.006781870255226744,0.0039856195085584915,0.0,0.5876873721503003,0.0,1328,1328,0,0.0039856195085584915,0.0039856195085584915,6.489175087842198e-06,1.3144680932170678,1
